"","HHID","PN","OSUBHH","NSUBHH","OPN_SP","OCSR","OFAMR","OFINR","OY005","OY006","OY007","OY008","OY009","OY010","OY011","OY012","OY013","OY014","OY015","OY016","OY017","OY018","OY019","OY020","OY021","OY022","OY023","OY024","OY025","OY026","OY028","OY029","OY062","OY063","OY064","OY065","OY066","OY067","OY068","OY069","OY070","OY071","OY072","OY073","OY074","OY075","OY076","OY077","OY078","OY079","OY080","OY081","OY082","OY083","OY084","OY085","OY086","OY087","OY088","OY089","OY090","OY091","OY092","OY093","OY094","OY095","OY096","OY097","OY098","OY100","OY101","OY102","OY103","OY104","OY105","OY106","OY107","OY108","OY109","OY110","OY111","OY112","OY113","OY114","OY115","OVDATE","OVERSION","year"
"1111","534632","010","0","0","020",5,1,5,135,92,479,598,NA,50,22,22,52,19,64,165,27,73,NA,NA,NA,NA,NA,NA,1,54,53,80,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,11,7,NA,NA,NA,6,9,8,NA,NA,NA,NA,NA,NA,74,335,1,252,NA,2,112,NA,NA,NA,26,NA,930,366,NA,NA,NA,109,NA,258,23,3732,6,2,"14"
"1112","534632","020","0","0","010",1,5,1,200,65,796,512,NA,51,22,17,54,21,25,122,19,72,NA,NA,NA,NA,NA,NA,1,71,19,37,52,9,7,6,NA,NA,NA,NA,NA,NA,6,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,1,349,200,2,72,NA,NA,NA,134,NA,673,364,366,57,NA,134,NA,24,14,3972,6,2,"14"
"1113","534873","010","0","0","020",1,1,5,326,89,1201,788,NA,86,22,50,129,30,133,333,37,NA,NA,NA,NA,NA,NA,NA,2,130,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,14,44,NA,NA,NA,7,18,17,NA,NA,NA,NA,NA,NA,109,759,480,852,NA,3544,275,NA,NA,NA,47,NA,769,556,NA,NA,NA,184,NA,242,582,10724,3,2,"14"
"1114","534873","020","0","0","010",5,5,1,110,55,567,455,NA,69,22,16,45,23,37,130,23,NA,NA,NA,NA,NA,NA,NA,4,113,NA,NA,44,9,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,4,377,243,3124,1199,394,NA,NA,45,NA,696,447,744,24,NA,100,NA,334,344,9295,3,2,"14"
"1115","535061","010","0","0","020",5,1,5,498,46,389,419,NA,55,22,27,45,17,38,128,27,NA,NA,NA,NA,NA,NA,NA,1,52,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,15,17,11,13,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,1299,391,292,NA,2680,848,373,NA,NA,30,NA,312,496,NA,NA,NA,15,NA,212,10,8314,7,2,"14"
"1116","535061","020","0","0","010",1,5,1,617,60,730,464,NA,52,23,24,46,23,41,148,34,NA,NA,NA,NA,NA,NA,NA,2,66,NA,NA,57,8,7,20,NA,NA,NA,21,26,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,1,337,64,2495,247,NA,NA,NA,327,NA,501,438,628,34,NA,15,NA,241,13,7219,7,2,"14"
"1117","535062","010","0","0","011",5,1,5,321,66,529,420,NA,47,21,28,57,18,56,153,20,NA,NA,NA,NA,NA,NA,NA,2,42,NA,NA,45,8,23,7,NA,NA,NA,NA,NA,NA,16,11,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,342,32,302,NA,3301,250,29,NA,NA,95,NA,481,215,NA,NA,NA,103,NA,136,237,6866,3,2,"14"
"1118","535062","011","0","0","010",1,5,1,310,50,543,534,NA,47,21,19,174,13,33,253,31,NA,NA,NA,NA,NA,NA,NA,1,79,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,28,6,NA,NA,NA,4,5,7,NA,NA,NA,NA,NA,NA,60,NA,197,293,126,2864,245,49,NA,NA,213,NA,322,276,415,NA,NA,16,NA,144,300,6903,3,2,"14"
"1119","535403","010","0","0","020",1,1,5,232,50,446,377,NA,53,21,23,48,18,23,115,24,NA,NA,NA,NA,NA,NA,NA,1,57,NA,NA,47,8,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,16,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,449,223,253,NA,2267,282,NA,NA,NA,26,NA,632,309,NA,NA,NA,20,NA,320,247,6138,6,2,"14"
"1120","535403","020","0","0","010",5,5,1,84,46,592,405,NA,76,21,34,39,15,17,109,37,NA,NA,NA,NA,NA,NA,NA,1,51,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,10,6,63,NA,1,236,220,3046,720,235,NA,NA,115,NA,650,501,1190,161,NA,18,NA,171,17,8413,6,2,"14"
"1121","535550","010","0","0",NA,1,1,1,187,85,504,436,NA,53,22,23,54,27,29,135,23,NA,NA,NA,NA,NA,NA,NA,1,84,NA,NA,48,13,15,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,12,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,201,1,332,62,1,247,85,NA,NA,428,NA,610,305,607,0,NA,22,NA,152,12,4280,2,2,"14"
"1122","535566","010","0","0","020",1,1,5,251,138,714,424,NA,54,21,23,46,27,28,135,28,NA,NA,NA,NA,NA,NA,NA,1,62,NA,NA,53,17,10,14,9,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,359,373,351,NA,3060,108,NA,NA,NA,263,NA,496,292,NA,NA,NA,18,NA,213,89,7152,4,2,"14"
"1123","535566","020","0","0","010",5,5,1,72,63,473,451,NA,50,23,24,66,23,43,159,25,NA,NA,NA,NA,NA,NA,NA,1,77,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,12,14,NA,NA,NA,9,12,9,NA,NA,NA,NA,NA,NA,67,NA,1,318,65,2819,194,NA,NA,NA,194,NA,661,278,399,1,NA,15,NA,320,71,6413,4,2,"14"
"1124","535697","010","0","0","020",5,1,5,201,56,572,777,NA,54,21,78,148,22,54,310,85,NA,NA,NA,NA,NA,NA,NA,6,64,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,48,15,NA,NA,NA,17,56,17,NA,NA,NA,NA,NA,NA,173,587,2,387,NA,1,889,579,NA,NA,69,NA,838,531,NA,NA,NA,366,NA,150,16,6033,4,2,"14"
"1125","535697","020","0","0","010",1,5,1,386,132,591,391,NA,54,21,20,45,18,25,111,21,NA,NA,NA,NA,NA,NA,NA,11,59,NA,NA,50,9,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,25,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,2,337,175,1,207,NA,NA,NA,711,NA,395,409,542,98,NA,85,19,117,13,4621,3,2,"14"
"1126","535851","010","0","0","020",1,1,1,469,102,548,610,NA,79,22,25,113,56,88,286,27,NA,NA,NA,NA,NA,NA,NA,2,54,NA,NA,57,30,10,11,15,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,269,10,394,269,45,1400,190,NA,NA,120,NA,743,124,397,56,NA,18,NA,269,25,6099,4,2,"14"
"1127","535851","020","0","0","010",5,5,5,84,23,443,36,9,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,328,NA,NA,76,NA,NA,NA,188,NA,422,NA,NA,NA,NA,80,NA,64,34,1965,7,2,"14"
"1128","536154","010","0","0","020",1,1,5,234,70,452,460,NA,61,21,21,48,26,36,146,34,NA,NA,NA,NA,NA,NA,NA,5,67,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,32,NA,NA,NA,NA,NA,NA,9,9,12,NA,NA,NA,86,213,286,271,NA,1,613,243,NA,NA,37,NA,596,387,NA,NA,NA,149,NA,182,14,4211,3,2,"14"
"1129","536154","020","0","0","010",5,5,1,105,48,506,384,NA,47,21,21,54,19,26,119,18,NA,NA,NA,NA,NA,NA,NA,2,70,NA,NA,59,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,1,210,168,1,940,28,NA,NA,39,NA,548,356,725,60,NA,89,NA,167,13,4400,6,2,"14"
"1130","536271","010","0","0","020",5,1,5,266,58,538,540,NA,51,21,27,44,19,34,138,39,NA,NA,NA,NA,NA,NA,NA,1,92,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,48,38,7,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,144,2,424,NA,2565,568,46,NA,NA,29,NA,607,409,NA,NA,NA,128,NA,217,13,6587,4,2,"14"
"1131","536271","020","0","0","010",1,5,1,344,56,708,505,NA,64,22,20,83,21,36,170,23,NA,NA,NA,NA,NA,NA,NA,1,87,NA,NA,89,12,7,6,NA,NA,NA,NA,NA,NA,11,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,212,389,256,2877,715,28,NA,NA,38,NA,719,517,658,59,NA,18,NA,281,16,8425,4,2,"14"
"1132","536805","010","0","0","020",5,5,1,81,41,324,366,NA,48,21,31,34,16,28,113,34,NA,NA,NA,NA,NA,NA,NA,1,49,NA,NA,47,8,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,17,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,1,243,363,2883,471,312,NA,NA,32,NA,536,400,603,61,NA,90,NA,230,12,7151,3,2,"14"
"1133","536805","020","0","0","010",1,1,5,209,59,702,440,NA,53,21,20,40,19,56,147,31,NA,NA,NA,NA,NA,NA,NA,1,56,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,16,27,NA,NA,NA,10,7,18,NA,NA,NA,NA,NA,NA,89,353,256,309,NA,3090,604,650,NA,NA,45,NA,575,471,NA,NA,NA,89,NA,336,12,8282,3,2,"14"
"1134","536904","010","0","0","020",5,5,1,242,48,340,352,NA,50,21,19,42,15,35,127,34,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,49,8,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,13,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,125,295,273,3454,415,530,NA,NA,80,NA,554,335,552,55,NA,186,NA,463,15,8323,4,2,"14"
"1135","536904","020","0","0","010",1,1,5,364,55,407,437,NA,49,23,52,37,15,24,115,38,NA,NA,NA,NA,NA,NA,NA,3,63,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,36,NA,NA,NA,NA,NA,NA,10,8,8,NA,NA,NA,82,749,1,301,NA,4072,553,27,NA,NA,295,NA,512,318,NA,NA,NA,66,NA,346,15,8521,4,2,"14"
"1136","536937","020","0","0","010",1,5,1,279,97,432,422,NA,54,21,20,41,22,36,129,29,NA,NA,NA,NA,NA,NA,NA,2,55,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,15,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,19,32,92,NA,4,219,245,1,1397,550,NA,NA,36,NA,479,350,676,225,NA,77,78,147,16,5754,7,2,"14"
"1137","536986","010","0","0",NA,1,1,1,278,112,377,417,NA,49,23,11,50,20,38,133,22,NA,NA,NA,NA,NA,NA,NA,1,76,NA,NA,70,12,11,7,NA,NA,NA,NA,NA,NA,7,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,295,0,307,103,1,698,24,NA,NA,48,NA,427,404,463,30,NA,19,NA,165,13,4200,7,2,"14"
"1138","537071","010","0","0","020",1,5,1,258,62,429,393,NA,52,22,14,52,17,21,111,18,NA,NA,NA,NA,NA,NA,NA,1,74,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,14,15,NA,NA,NA,NA,NA,NA,6,12,8,NA,NA,NA,62,NA,0,247,167,1,61,276,NA,NA,149,NA,871,242,585,34,NA,140,NA,190,12,4122,7,2,"14"
"1139","537071","020","0","0","010",5,1,5,311,52,413,447,NA,59,21,32,51,22,40,143,28,NA,NA,NA,NA,NA,NA,NA,1,53,NA,NA,49,14,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,147,170,230,NA,1,146,NA,NA,NA,22,NA,426,286,NA,NA,NA,72,NA,293,13,3029,7,2,"14"
"1140","537304","010","0","0","020",5,1,5,386,67,532,535,NA,65,52,11,112,21,33,198,31,NA,NA,NA,NA,NA,NA,NA,5,71,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,18,13,87,759,190,366,NA,2,837,343,NA,NA,34,NA,523,330,NA,NA,NA,130,NA,184,15,5251,4,2,"14"
"1141","537304","020","0","0","010",1,5,1,319,51,673,537,NA,67,22,34,53,19,29,143,40,NA,NA,NA,NA,NA,NA,NA,3,92,NA,NA,40,9,11,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,37,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,NA,525,435,507,3,1764,468,NA,NA,292,NA,566,387,1291,55,NA,140,108,237,11,8397,3,2,"14"
"1142","537396","010","0","0","020",1,1,5,414,78,382,428,NA,55,22,25,56,21,19,129,32,NA,NA,NA,NA,NA,NA,NA,2,92,NA,NA,49,10,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,17,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,603,214,253,NA,1,1485,42,NA,NA,27,NA,798,402,NA,NA,NA,44,NA,209,12,5393,6,2,"14"
"1143","537396","020","0","0","010",5,5,1,218,51,294,363,NA,39,22,23,43,13,21,117,38,NA,NA,NA,NA,NA,NA,NA,1,46,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,14,16,NA,NA,NA,NA,NA,NA,7,17,7,NA,NA,NA,73,NA,1,184,164,2,340,23,NA,NA,25,NA,341,348,1276,85,NA,106,232,157,203,4446,6,2,"14"
"1144","537421","010","0","0",NA,1,1,1,235,69,498,534,NA,66,21,27,54,22,43,152,31,NA,NA,NA,NA,NA,NA,NA,1,59,NA,NA,52,9,13,25,NA,NA,NA,NA,NA,NA,57,16,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,480,224,371,201,3207,598,477,NA,NA,44,NA,511,514,537,44,NA,73,NA,242,176,9048,3,2,"14"
"1145","537437","010","0","0","020",5,5,1,89,89,453,384,NA,64,21,13,60,22,22,120,15,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,7,8,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,329,225,194,1,555,29,NA,NA,39,NA,456,391,665,27,NA,20,52,2,15,4019,7,2,"14"
"1146","537437","020","0","0","010",1,1,5,372,85,757,585,NA,76,21,16,76,32,35,184,39,NA,NA,NA,NA,NA,NA,NA,1,76,NA,NA,79,30,21,21,37,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,360,348,323,NA,1,454,NA,NA,NA,51,NA,410,353,NA,NA,NA,25,NA,151,17,4293,4,2,"14"
"1147","537446","010","0","0",NA,1,1,1,535,164,449,465,NA,82,21,26,54,19,22,127,29,NA,NA,NA,NA,NA,NA,NA,1,57,NA,NA,60,16,21,9,NA,NA,NA,NA,NA,NA,12,19,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,250,350,553,323,2861,620,650,NA,NA,1055,NA,1053,418,828,26,NA,60,183,636,220,11706,6,2,"14"
"1148","537531","010","0","0",NA,1,1,1,257,127,370,320,NA,43,23,15,38,22,38,119,20,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,40,7,5,7,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,325,2,204,96,1,53,NA,NA,NA,82,NA,692,272,845,26,124,15,NA,139,10,3962,6,2,"14"
"1149","537547","010","0","0",NA,1,1,1,239,138,800,502,NA,52,21,22,61,45,51,185,27,NA,NA,NA,NA,NA,NA,NA,1,62,NA,NA,59,19,18,18,17,16,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,292,541,207,183,1,190,47,NA,NA,31,NA,784,385,518,NA,NA,17,NA,45,172,5122,6,2,"14"
"1150","538330","010","0","0","020",1,1,5,268,63,441,488,NA,56,22,39,78,22,52,185,30,NA,NA,NA,NA,NA,NA,NA,1,69,NA,NA,54,9,11,14,NA,NA,NA,8,6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,335,54,293,NA,2601,816,558,NA,NA,42,NA,616,440,NA,NA,NA,79,NA,328,19,7459,6,2,"14"
"1151","538330","020","0","0","010",5,5,1,128,99,552,673,NA,62,21,61,112,32,95,268,26,NA,NA,NA,NA,NA,NA,NA,1,97,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,13,31,NA,NA,NA,8,15,8,NA,NA,NA,NA,NA,NA,96,NA,2,410,188,4134,618,403,NA,NA,89,NA,745,526,789,65,NA,108,NA,630,19,10211,6,2,"14"
"1152","544211","010","0","0","020",1,1,5,221,91,786,684,NA,108,22,18,79,30,42,180,29,99,NA,NA,NA,NA,NA,NA,1,46,54,72,57,16,11,9,NA,NA,NA,NA,NA,NA,22,10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,361,0,645,NA,2324,103,NA,NA,NA,23,NA,824,115,NA,NA,NA,137,NA,181,15,6513,6,2,"14"
"1153","544211","020","0","0","010",5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,"14"
"1154","546592","010","0","0",NA,1,1,1,363,88,396,286,NA,42,22,13,29,20,28,96,18,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,44,7,5,11,NA,NA,NA,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,192,1,385,52,125,45,NA,NA,NA,25,NA,630,127,254,46,NA,17,NA,213,219,3466,2,2,"14"
"1155","549012","010","0","0","020",1,1,5,261,53,408,416,NA,56,21,41,42,17,44,129,25,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,9,13,9,11,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,308,0,170,NA,0,881,75,NA,NA,37,NA,411,351,NA,NA,NA,70,NA,138,11,3592,6,2,"14"
"1156","549012","020","0","0","010",5,5,1,63,70,333,380,NA,51,21,40,32,18,36,109,22,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,46,9,14,12,5,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,0,240,137,0,630,24,NA,NA,33,NA,394,380,520,26,NA,162,NA,114,14,3524,7,2,"14"
"1157","900007","010","0","0","020",5,5,1,82,57,415,618,NA,66,21,128,55,18,62,191,55,NA,NA,NA,NA,NA,NA,NA,1,65,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,22,15,11,25,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,1,304,238,2,237,NA,NA,NA,23,NA,747,371,620,24,NA,22,NA,44,23,3846,6,2,"14"
"1158","900007","020","0","0","010",1,1,5,394,53,393,490,NA,49,24,14,69,20,76,192,24,NA,NA,NA,NA,NA,NA,NA,1,105,NA,NA,46,8,8,18,NA,NA,NA,6,6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,418,194,286,NA,1,376,NA,NA,NA,440,NA,696,243,NA,NA,NA,80,NA,16,9,4091,3,2,"14"
"1159","900405","010","0","0","020",1,5,1,250,51,356,468,NA,53,21,37,62,17,23,146,42,NA,NA,NA,NA,NA,NA,NA,3,46,NA,NA,44,6,8,26,NA,NA,NA,NA,NA,NA,11,25,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,385,327,191,1,805,431,NA,NA,41,NA,660,364,959,55,NA,64,NA,88,14,5515,6,2,"14"
"1160","900405","020","0","0","010",5,1,5,186,51,523,408,NA,49,21,20,59,18,29,126,18,NA,NA,NA,NA,NA,NA,NA,1,94,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,6,10,NA,NA,NA,NA,NA,NA,8,8,9,NA,NA,NA,54,446,196,276,NA,1,56,NA,NA,NA,32,NA,630,257,NA,NA,NA,21,NA,167,14,3267,6,2,"14"
"1161","900937","010","0","0",NA,1,1,1,477,95,409,371,NA,47,21,18,41,18,18,98,19,NA,NA,NA,NA,NA,NA,NA,1,54,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,9,9,10,12,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,623,1,434,117,1,74,NA,NA,NA,82,NA,424,206,300,29,139,18,NA,171,15,3989,4,2,"14"
"1162","901266","010","0","0","020",1,5,1,432,105,461,591,NA,51,22,25,57,22,49,208,35,NA,NA,NA,NA,NA,NA,NA,1,91,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,25,13,138,NA,655,315,237,1,822,1103,NA,NA,105,NA,692,2810,710,129,NA,130,NA,225,13,9547,7,2,"14"
"1163","901266","020","0","0","010",5,1,5,268,94,906,609,NA,58,21,26,51,22,34,142,31,NA,NA,NA,NA,NA,NA,NA,2,97,NA,NA,54,8,10,83,NA,NA,NA,NA,NA,NA,18,16,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208,745,399,366,NA,1,2280,70,NA,NA,40,NA,912,438,NA,NA,NA,229,NA,237,13,7609,7,2,"14"
"1164","901438","010","0","0","020",1,1,5,262,56,458,420,NA,54,22,21,63,19,20,123,20,NA,NA,NA,NA,NA,NA,NA,5,63,NA,NA,51,7,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,32,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,350,2,377,NA,1,595,471,NA,NA,56,NA,627,327,NA,NA,NA,89,NA,89,13,4200,3,2,"14"
"1165","901438","020","0","0","010",5,5,1,133,49,405,588,NA,56,22,49,51,21,62,177,40,NA,NA,NA,NA,NA,NA,NA,3,77,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33,11,154,NA,219,193,138,1,919,462,NA,NA,42,NA,494,522,1287,48,NA,89,NA,211,12,5830,3,2,"14"
"1166","901477","010","0","0","020",1,5,1,376,49,284,360,NA,41,21,20,40,19,50,129,18,NA,NA,NA,NA,NA,NA,NA,2,44,NA,NA,43,7,6,10,NA,NA,NA,NA,NA,NA,11,13,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,195,206,142,1908,1113,20,NA,NA,30,NA,356,374,500,52,NA,16,41,185,15,6229,6,2,"14"
"1167","901477","020","0","0","010",5,1,5,316,47,260,331,NA,39,21,18,36,18,43,115,17,NA,NA,NA,NA,NA,NA,NA,2,56,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,10,7,NA,NA,NA,6,5,7,NA,NA,NA,NA,NA,NA,41,401,1,153,NA,2034,303,NA,NA,NA,29,NA,275,269,NA,NA,NA,15,NA,80,11,4528,6,2,"14"
"1168","901529","020","0","0","010",1,1,5,561,241,694,710,NA,78,21,32,96,33,77,253,44,NA,NA,NA,NA,NA,NA,NA,2,149,NA,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,13,13,14,15,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,518,2,627,NA,3,412,NA,NA,NA,1663,NA,486,353,NA,NA,NA,24,NA,267,17,6581,6,2,"14"
"1169","902163","010","0","0","020",1,5,1,159,59,1029,636,NA,137,22,24,70,27,72,212,41,NA,NA,NA,NA,NA,NA,NA,3,106,NA,NA,50,27,11,7,NA,NA,NA,9,10,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,462,477,67,1055,66,NA,NA,NA,70,NA,640,375,375,2,NA,19,NA,85,14,5594,3,2,"14"
"1170","902163","020","0","0","010",5,1,5,131,116,472,474,NA,49,21,14,49,24,32,142,35,NA,NA,NA,NA,NA,NA,NA,2,146,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,8,7,NA,NA,NA,7,8,7,NA,NA,NA,NA,NA,NA,48,47,2,250,NA,2653,317,NA,NA,NA,23,NA,665,300,NA,NA,NA,17,NA,192,14,5678,3,2,"14"
