"","HHID","PN","MSUBHH","LSUBHH","MPN_SP","MCSR","MFAMR","MFINR","MX003_R","MX007_R","MZ077_R","MX060_R","MX065_R","MZ066_R","MX004_R","MX067_R","MZ008_R","MZ009_R","MZ010_R","MZ011_R","MZ012_R","MZ013_R","MZ014_R","MZ015_R","MZ016_R","MZ142_1","MZ143_1","MZ200_1","MZ142_2","MZ143_2","MZ200_2","MZ142_3","MZ143_3","MZ200_3","MZ142_4","MZ143_4","MZ200_4","MZ076","MZ078","MZ080","MZ081","MZ087","MZ089","MZ090","MZ092","MZ093","MZ095","MZ096","MZ098","MZ099","MZ100","MZ101","MZ102","MZ103","MZ104","MZ105","MZ106","MZ107","MZ108","MZ110","MZ112","MZ113","MZ114","MZ117","MZ118","MZ119","MZ120","MZ122","MZ123","MZ124","MZ125","MZ126","MZ127","MZ133","MZ134","MZ136","MZ137","MZ138","MZ151","MZ153","MZ154","MZ155","MZ156","MZ157","MZ158","MZ159","MZ160","MZ161","MZ162","MZ163","MZ164","MZ165","MZ166","MZ167","MZ168","MZ169","MZ170","MZ171","MZ172","MZ173","MZ174","MZ175","MZ176","MZ177","MZ178","MZ179","MZ180","MZ181","MZ182","MZ183","MZ184","MZ185","MZ186","MZ187","MZ188","MZ189","MZ190","MZ198","MZ199","MZ201","MZ204","MZ205","MZ206","MZ211","MZ212","MZ213","MZ216","MZ219","MZ230","MZ231","MZ232","MX090_R","MX501_R","MX502_R","MX503_R","MX504_R","MX505_R","MX506_R","MX507_R","MX508_R","MX509_R","MX510_R","MX511_R","MX512_R","MX513_R","MX514_R","MX515_R","MX516_R","MX517_R","MX518_R","MX519_R","MX520_R","MX521_R","MX522_R","MX523_R","MX525_R","MZ240","MZ241","MZ242","MZ244","MZ246","MZ255","MZ256","MZ257","MVDATE","MVERSION","year"
"333","051479","020","0","0","010",1,1,1,1,3,3,2,1,1,5,1941,5,7,1,4,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,2,5,5,8,2008,1,NA,5,5,5,1,5,5,5,5,5,5,1,5,5,1,5,5,5,5,1,5,5,1,1,1,5,5,1,NA,NA,NA,5,0,0,135000,135000,0,0,0,0,0,0,0,0,0,0,0,0,22000,22000,0,0,0,0,19000,19000,0,0,6000,6000,31000,31000,8000,8000,0,0,0,0,3000,3000,0,0,1,NA,1,1,NA,0,0,17,5,1,5,5,3,2,1,2,2,2,1,1,1,2,1,3,2,1,2,1,2,1,1,3,1,58,38,1,1,5,5,1,1,834,1,1,NA,7,5.1,"10"
"334","051510","010","0","0",NA,1,1,1,1,3,3,2,6,6,1,1935,1,8,1,4,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,NA,3,5,5,4,2008,1,NA,5,1,5,1,5,5,1,1,5,1,1,5,5,1,11,5,5,5,1,1,5,5,1,NA,5,5,1,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,5,1,1,2,3,14,5,1,5,5,3,1,1,1,1,2,1,1,1,1,2,1,2,3,2,3,1,2,2,3,3,65,100,3,2,5,5,1,NA,409,1,1,NA,6,5.1,"10"
"335","051752","010","0","0","040",1,5,1,1,1,1,1,1,1,8,1937,5,10,6,1,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,1,5,5,6,2008,1,NA,5,5,5,5,5,1,5,1,5,5,5,5,5,1,7,5,5,5,1,5,1,1,1,1,5,5,3,1,60,16,5,0,0,150000,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999996,0,0,60000,60000,0,0,0,0,0,0,0,0,1,NA,1,NA,NA,1,2,12,5,1,5,1,3,2,2,2,2,2,1,2,2,2,1,2,1,2,1,3,1,1,2,3,3,26,51,4,2,5,5,1,5,336,1,NA,NA,7,5.1,"10"
"336","051752","040","0","0","010",5,1,5,2,2,2,2,1,1,7,1947,5,6,10,3,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,1,5,5,6,2008,1,NA,5,5,5,1,5,5,5,5,5,5,1,NA,NA,NA,7,5,5,5,1,5,1,5,5,5,5,1,5,1,40,52,5,0,0,150000,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999996,0,0,60000,60000,0,0,0,0,0,0,0,0,5,NA,1,NA,NA,1,1,8,5,1,5,1,3,2,1,1,2,2,2,2,1,2,1,2,1,2,1,3,3,3,2,3,1,47,20,2,1,5,5,1,5,259,1,1,NA,7,5.1,"10"
"337","051911","010","0","0",NA,1,1,1,1,3,3,2,6,6,10,1937,5,8,1,1,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,NA,3,5,5,8,2008,1,NA,5,5,5,1,1,1,5,5,5,5,5,5,5,1,6,5,5,5,5,1,5,1,1,NA,1,5,1,NA,NA,NA,5,49000,49000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,99999996,0,0,1,2007,5,1,1,1,0,9,5,1,5,5,1,1,1,2,2,2,1,2,1,2,1,1,2,3,1,3,1,3,2,3,1,85,38,5,1,5,5,1,NA,512,1,1,NA,6,5.1,"10"
"338","052020","010","0","0","020",1,5,1,1,1,1,1,1,1,9,1941,5,7,4,1,1,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,3,1,5,6,2008,1,NA,1,5,5,5,1,5,5,1,5,5,1,5,5,1,1,5,5,5,5,5,5,1,1,1,5,5,1,NA,NA,NA,1,0,0,150001,499999,250000,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000,170000,0,0,50000,50000,0,0,15000,15000,20000,20000,0,0,0,0,30000,30000,1,2006,5,1,1,NA,NA,17,5,1,5,5,1,2,1,1,2,1,1,2,1,2,2,3,3,3,3,3,2,2,2,1,3,31,94,4,2,5,5,1,NA,121,1,NA,NA,7,5.1,"10"
"339","052020","020","0","0","010",5,1,5,2,2,2,2,1,1,7,1940,5,4,7,2,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,3,1,5,6,2008,1,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,1,1,5,5,NA,NA,NA,NA,5,0,0,150001,499999,250000,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000,170000,0,0,50000,50000,0,0,15000,15000,20000,20000,0,0,0,0,30000,30000,1,NA,5,1,1,0,0,16,5,1,5,5,1,2,2,1,2,2,1,2,1,1,2,2,2,2,1,3,3,1,1,2,2,45,82,5,1,5,5,1,NA,153,1,1,NA,7,5.1,"10"
"340","052191","010","0","0","020",1,5,1,1,1,1,1,1,1,8,1932,5,6,4,1,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,3,5,5,7,2008,1,NA,5,5,5,5,5,5,5,5,5,5,1,5,1,1,0,5,5,5,1,5,5,1,1,1,5,5,1,NA,NA,NA,5,0,0,150000,150000,0,0,0,0,0,0,0,0,0,0,0,0,80000,80000,32000,32000,25000,25000,800000,800000,10000,10000,150000,150000,0,0,15000,15000,0,0,0,0,0,0,0,0,1,NA,5,1,1,0,0,17,5,1,5,5,3,1,2,1,1,1,1,1,2,2,1,3,1,1,3,1,2,2,2,2,2,9,35,1,1,1,5,2,NA,88,1,NA,NA,7,5.1,"10"
"341","052191","020","0","0","010",5,1,5,2,2,2,2,1,1,10,1934,5,4,6,4,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,2,5,1,8,2008,1,NA,5,5,5,1,5,1,5,5,5,5,1,5,2,1,0,5,5,5,1,5,5,5,1,1,5,5,5,NA,NA,NA,5,0,0,150000,150000,0,0,0,0,0,0,0,0,0,0,0,0,80000,80000,32000,32000,25000,25000,800000,800000,10000,10000,150000,150000,0,0,15000,15000,0,0,0,0,0,0,0,0,1,NA,5,1,1,1,0,12,5,1,5,5,3,1,2,1,1,1,1,1,2,2,2,3,1,2,1,1,2,2,1,3,1,77,21,6,2,5,5,2,NA,634,1,1,NA,7,5.1,"10"
"342","052413","020","0","0",NA,1,1,1,1,3,3,2,6,6,10,1940,5,9,10,4,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,1,1,5,5,5,2008,1,NA,5,5,5,1,1,1,5,5,5,5,1,5,5,1,20,5,5,5,5,5,5,1,1,NA,5,5,NA,NA,NA,NA,5,0,0,72000,72000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,900,0,0,1,1995,5,1,NA,7,7,6,5,1,5,5,1,2,1,2,1,1,2,2,2,1,1,2,2,3,3,2,2,3,1,1,1,87,90,2,1,5,5,1,5,633,1,1,NA,7,5.1,"10"
"343","052459","010","0","0","020",5,1,1,2,3,3,2,1,1,11,1937,5,1,3,4,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,3,1,5,7,2008,1,NA,5,1,5,1,5,5,5,5,5,5,1,5,5,1,9,5,5,5,5,5,5,1,1,1,5,5,NA,NA,NA,NA,1,0,0,120000,120000,0,0,0,0,0,0,0,0,0,0,0,0,180000,180000,0,0,0,0,0,0,0,0,4200,4200,0,0,15000,15000,0,0,0,0,15000,15000,0,0,1,NA,5,1,1,1,1,11,1,1,5,5,1,2,2,2,2,1,2,1,1,2,1,1,1,1,3,2,3,3,1,1,3,60,24,7,2,5,5,1,NA,668,1,1,NA,7,5.1,"10"
"344","052459","020","0","0","010",1,5,5,1,4,4,1,1,1,7,1935,5,3,1,2,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,2,5,5,7,2008,1,NA,5,5,5,1,5,5,5,5,5,5,5,5,5,1,9,5,5,5,5,5,5,1,1,1,5,5,1,NA,NA,NA,1,0,0,120000,120000,0,0,0,0,0,0,0,0,0,0,0,0,180000,180000,0,0,0,0,0,0,0,0,4200,4200,0,0,15000,15000,0,0,0,0,15000,15000,0,0,1,NA,1,1,1,0,1,12,5,1,5,5,1,1,2,1,2,1,1,1,2,2,1,3,2,2,1,3,3,3,1,3,3,30,33,1,1,5,5,1,NA,315,1,NA,NA,7,5.1,"10"
"345","052986","010","0","0","020",5,5,5,2,4,4,2,1,1,5,1937,5,2,3,4,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,1,5,5,5,2008,2,2,5,5,5,1,5,1,1,5,5,5,1,5,2,1,4,5,5,5,1,5,5,1,1,1,5,5,1,NA,NA,NA,5,0,0,85000,85000,55000,55000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,5000,0,0,2000,2000,1500,1500,0,0,0,0,0,0,1,NA,1,1,1,0,0,10,1,1,5,1,3,1,1,2,1,1,1,1,1,1,1,3,3,2,1,3,3,1,2,3,1,89,3,6,2,5,5,1,NA,297,1,NA,NA,7,5.1,"10"
"346","052986","020","0","0","010",1,1,1,1,3,3,1,1,1,2,1933,5,3,2,3,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,1,5,1,4,2008,1,NA,5,5,5,1,1,5,5,1,1,5,1,5,5,1,4,5,5,5,1,5,5,1,1,1,5,5,1,NA,NA,NA,1,0,0,85000,85000,55000,55000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,5000,0,0,2000,2000,1500,1500,0,0,0,0,0,0,1,1999,1,1,NA,1,2,12,5,1,5,5,3,2,1,1,1,2,2,1,1,1,2,1,3,1,2,3,1,3,3,3,2,29,36,8,1,1,5,1,5,673,1,NA,NA,6,5.1,"10"
"347","053087","010","0","0","020",5,1,1,2,3,3,2,1,1,6,1932,5,1,4,4,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,2,5,5,4,2008,1,NA,5,5,5,1,5,5,1,1,1,1,1,5,5,1,13,5,5,5,1,5,5,1,1,1,5,5,1,NA,NA,NA,5,0,0,89000,89000,0,0,0,4999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,0,35000,35000,0,0,0,0,0,0,0,0,1,NA,1,1,1,1,1,12,1,1,5,5,3,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,1,3,2,3,1,57,81,8,2,5,5,1,NA,662,1,NA,NA,2,5.1,"10"
"348","053087","020","0","0","010",1,5,5,1,4,4,1,1,1,1,1931,5,4,1,1,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,2,5,5,4,2008,1,NA,5,5,5,1,5,5,1,5,1,5,1,5,2,1,13,5,5,5,1,5,1,1,1,1,5,5,3,1,20,52,1,0,0,89000,89000,0,0,0,4999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,0,35000,35000,0,0,0,0,0,0,0,0,1,NA,1,NA,NA,3,4,12,1,1,5,5,3,2,2,1,1,1,1,1,2,1,1,1,2,2,1,2,1,2,1,2,2,71,39,2,1,1,5,1,NA,336,1,NA,NA,2,5.1,"10"
"349","053095","010","7","7","040",5,5,5,2,4,4,1,1,1,9,1940,5,6,4,4,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,2,5,5,3,2008,1,NA,1,5,5,1,5,5,5,5,5,5,5,5,5,1,11,5,5,5,1,5,5,1,1,1,5,5,1,NA,NA,NA,5,0,0,85000,85000,0,0,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,100000,0,0,20000,20000,75000,75000,0,0,0,0,50000,50000,1,NA,5,1,1,0,1,12,5,1,5,5,3,2,1,2,2,2,1,1,2,1,1,2,1,1,1,2,2,1,1,2,2,35,1,2,1,5,5,1,NA,725,1,NA,NA,7,5.1,"10"
"350","053095","040","7","7","010",1,1,1,1,3,3,2,1,1,7,1942,5,4,6,3,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,2,5,5,7,2008,1,NA,1,1,5,5,5,5,5,5,5,1,5,5,5,1,11,5,5,5,1,1,5,1,1,1,5,5,1,NA,NA,NA,5,0,0,85000,85000,0,0,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,100000,0,0,20000,20000,75000,75000,0,0,0,0,50000,50000,1,NA,5,1,1,4,1,12,1,1,5,5,3,1,1,1,1,1,2,2,2,2,1,1,2,1,2,3,2,3,3,1,2,29,30,1,2,5,5,1,NA,51,1,NA,NA,7,5.1,"10"
"351","053095","041","5","5","841",1,1,1,1,3,3,1,1,1,11,1945,5,6,7,3,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,3,5,5,9,2008,1,NA,5,5,5,1,5,5,5,5,5,5,5,NA,NA,NA,2,5,5,5,1,5,5,1,1,1,5,5,1,NA,NA,NA,1,0,0,165000,165000,124000,124000,0,0,0,0,0,0,0,0,0,0,25000,25000,22000,22000,0,0,75000,75000,0,0,4500,4500,0,0,15000,15000,0,0,0,0,2500,2500,0,0,5,NA,1,1,1,1,4,16,5,1,5,5,3,2,2,2,1,2,1,1,1,1,1,2,1,3,2,3,2,1,3,1,3,100,73,4,2,1,5,1,NA,48,1,NA,NA,7,5.1,"10"
"352","053536","010","0","0",NA,1,1,1,1,3,3,1,6,6,2,1935,5,5,3,4,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,NA,1,5,5,6,2008,1,NA,5,5,5,1,1,5,5,5,5,5,1,5,5,5,0,5,5,5,1,5,5,1,1,NA,5,5,1,NA,NA,NA,5,0,0,80000,80000,0,0,0,0,0,0,0,0,0,0,0,99999996,0,99999996,0,99999996,0,0,0,0,0,0,0,99999996,0,99999996,3000,3000,0,0,0,0,0,0,0,0,1,2007,1,1,1,1,1,12,1,1,5,5,3,1,2,1,2,1,2,1,2,2,1,1,2,2,3,1,3,1,2,1,2,91,89,6,1,5,5,1,NA,624,1,NA,NA,5,5.1,"10"
"353","053892","010","0","0","020",1,1,1,1,3,3,1,1,1,12,1938,5,5,1,4,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,2,5,5,3,2008,1,NA,5,5,5,1,1,5,5,1,5,5,5,5,5,5,2,5,5,5,5,5,5,1,1,1,5,5,1,NA,NA,NA,1,0,0,400000,400000,60000,60000,0,0,0,0,0,0,0,0,0,0,0,99999996,0,0,0,0,0,99999996,0,99999996,0,99999996,0,99999996,40000,40000,0,99999996,0,0,0,0,0,0,1,1982,5,1,1,0,2,15,5,1,5,5,1,1,2,2,1,1,1,2,2,2,2,1,1,1,2,3,1,3,3,2,3,64,2,1,2,1,5,2,NA,646,1,NA,NA,7,5.1,"10"
"354","053901","020","0","0","030",5,1,5,2,2,2,2,1,1,10,1940,5,9,1,2,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,1,5,5,9,2008,1,NA,5,5,5,1,5,5,1,5,5,1,5,5,1,1,11,5,5,5,5,5,5,1,1,1,5,5,1,NA,NA,NA,5,0,0,350000,350000,0,0,0,0,0,0,12000,12000,4000,4000,0,0,10000,10000,0,0,0,0,0,0,0,0,4000,4000,0,0,20000,20000,0,0,0,0,0,0,0,0,1,NA,5,1,1,2,0,12,5,1,5,5,1,1,2,1,1,2,1,2,1,1,2,2,1,3,3,3,1,2,1,2,3,2,37,4,1,5,5,1,NA,307,1,1,NA,7,5.1,"10"
"355","053901","030","0","0","020",1,5,1,1,1,1,1,1,1,3,1944,5,1,9,1,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,3,5,5,8,2008,1,NA,5,5,5,1,5,5,5,5,5,5,1,NA,NA,NA,11,5,5,5,5,5,1,5,5,5,5,1,5,1,45,52,1,0,0,350000,350000,0,0,0,0,0,0,12000,12000,4000,4000,0,0,10000,10000,0,0,0,0,0,0,0,0,4000,4000,0,0,20000,20000,0,0,0,0,0,0,0,0,5,2001,5,NA,NA,0,2,14,5,1,5,5,1,2,2,2,1,1,1,1,2,1,1,2,3,1,3,2,2,1,1,2,3,3,82,4,2,1,5,1,5,469,1,NA,NA,7,5.1,"10"
"356","054017","020","0","0",NA,1,1,1,1,3,2,2,6,1,1,1937,5,1,10,4,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,3,5,5,5,2008,1,NA,5,5,5,1,1,1,1,1,5,1,1,5,5,1,6,5,5,5,1,5,5,1,1,1,5,5,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,0,0,18000,18000,0,0,0,0,0,0,0,0,1,2003,5,1,1,3,2,17,1,1,5,5,3,2,1,2,2,2,2,1,1,1,2,1,3,2,2,3,3,1,1,2,1,28,42,2,1,5,5,1,NA,168,1,1,NA,7,5.1,"10"
"357","054387","010","0","0","020",1,1,1,1,3,3,2,1,1,10,1935,5,10,9,4,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,3,5,5,6,2008,1,NA,5,5,5,5,5,5,5,1,5,5,1,5,5,1,10,5,5,5,5,5,5,1,1,1,5,5,1,NA,NA,NA,1,0,0,86000,86000,20000,20000,0,0,0,0,4000,4000,0,0,0,0,0,0,0,0,0,0,5000,5000,0,0,1000,1000,0,0,5000,5000,0,0,0,0,8000,8000,0,0,1,NA,1,1,NA,3,4,12,5,1,5,5,1,1,1,2,1,2,1,1,1,2,1,1,3,1,1,3,3,2,3,2,1,50,16,7,1,5,5,1,NA,611,1,1,NA,7,5.1,"10"
"358","054387","020","0","0","010",5,5,5,2,4,4,1,1,1,3,1933,5,9,10,3,2,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,1,1,5,6,2008,1,NA,5,5,5,1,5,1,5,5,5,5,1,5,5,1,10,5,5,5,5,5,5,1,1,1,5,5,1,NA,NA,NA,5,0,0,86000,86000,20000,20000,0,0,0,0,4000,4000,0,0,0,0,0,0,0,0,0,0,5000,5000,0,0,1000,1000,0,0,5000,5000,0,0,0,0,8000,8000,0,0,1,1999,1,1,NA,NA,NA,12,5,1,5,5,1,1,2,2,1,1,1,1,2,1,2,3,3,1,3,2,1,1,1,3,2,52,61,2,2,5,5,1,NA,114,1,NA,NA,7,5.1,"10"
"359","054755","010","0","0",NA,1,1,1,1,3,3,2,6,6,5,1941,NA,6,1,2,1,1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,3,5,5,12,2006,1,NA,5,5,5,1,5,1,5,5,5,5,1,5,5,5,7,5,5,5,1,5,1,5,5,NA,5,5,5,1,50,52,5,0,0,300000,300000,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,49999,0,0,8000,8000,0,0,0,0,0,0,0,0,1,NA,5,NA,NA,NA,NA,12,5,1,5,5,3,1,1,2,2,2,1,1,1,1,1,2,2,1,3,3,3,3,3,2,1,45,94,7,2,5,5,5,5,585,1,NA,NA,8,5.1,"10"
"360","054772","010","0","0","020",1,1,1,1,3,3,2,1,1,8,1936,5,4,5,4,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,1,5,5,4,2008,1,NA,5,5,5,5,5,1,5,5,5,5,5,5,2,1,0,5,5,5,5,5,5,1,1,1,5,5,1,NA,NA,NA,1,0,0,550000,550000,0,0,0,0,0,0,0,0,0,0,0,0,680000,680000,117000,117000,268000,268000,1550000,1550000,100001,399999,0,99999996,0,99999996,90000,90000,0,0,0,0,5000,5000,0,0,1,NA,1,1,1,1,0,14,5,5,5,5,1,2,1,1,1,2,2,1,2,2,1,2,2,1,1,1,1,3,2,2,3,70,32,3,1,5,5,2,NA,793,1,1,NA,7,5.1,"10"
"361","054772","020","0","0","010",5,5,5,2,4,4,1,1,1,2,1937,5,5,4,1,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,1,1,5,4,2008,1,NA,5,5,5,1,5,5,5,5,5,5,1,5,2,1,0,1,5,5,5,5,5,1,1,1,5,5,1,NA,NA,NA,1,0,0,550000,550000,0,0,0,0,0,0,0,0,0,0,0,0,680000,680000,117000,117000,268000,268000,1550000,1550000,100001,399999,0,99999996,0,99999996,90000,90000,0,0,0,0,5000,5000,0,0,1,NA,1,1,1,0,0,15,5,1,5,5,1,1,2,1,1,1,1,1,2,1,2,3,3,2,3,3,3,3,3,1,1,33,87,5,2,5,5,1,NA,284,1,NA,NA,7,5.1,"10"
"362","054795","010","1","1",NA,1,1,1,1,3,3,2,6,6,4,1938,5,10,9,3,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,3,5,5,5,2008,1,NA,5,5,5,1,5,1,5,5,5,5,1,5,5,1,3,5,5,5,5,5,5,1,1,NA,5,5,1,NA,NA,NA,5,0,0,160000,160000,0,0,0,0,0,0,200000,200000,0,0,0,0,0,0,0,0,0,0,100000,100000,0,0,100000,100000,0,0,16000,16000,0,0,0,0,0,0,0,0,1,NA,5,1,1,0,1,15,5,1,5,5,1,2,1,1,1,1,2,2,2,2,1,2,3,3,2,2,2,3,1,2,1,12,60,1,1,5,5,1,NA,871,1,1,NA,7,5.1,"10"
"363","054795","011","2","2",NA,1,1,1,1,3,3,1,6,6,1,1935,5,3,5,2,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,2,5,5,5,2008,1,NA,5,5,5,5,5,5,5,5,5,1,1,5,5,1,3,5,5,5,5,5,5,1,1,NA,5,5,1,NA,NA,NA,5,0,0,50001,149999,0,0,0,0,0,0,150001,499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999996,10000,10000,0,0,0,0,0,0,0,0,1,NA,1,1,1,2,4,3,1,5,5,5,1,1,1,1,2,2,1,2,1,2,1,2,2,1,3,1,2,3,3,1,3,78,65,4,2,5,5,1,NA,885,1,NA,NA,7,5.1,"10"
"364","055145","010","0","0","040",1,5,1,1,1,1,1,1,1,12,1938,5,7,6,1,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,2,5,5,5,2008,1,NA,5,5,5,1,5,5,5,5,5,5,5,5,5,5,95,5,5,5,1,5,5,1,1,1,5,5,1,NA,NA,NA,1,0,0,325000,325000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,99999996,0,99999996,0,0,0,799999,0,0,5001,99999996,0,24999,5001,24999,5001,99999996,0,0,0,99999996,0,0,1,NA,1,1,1,0,3,12,5,1,5,5,3,1,1,1,2,1,1,1,2,2,2,2,1,2,3,2,1,1,2,2,3,8,37,7,1,1,5,1,NA,140,1,NA,NA,7,5.1,"10"
"365","056051","010","1","1",NA,1,1,1,1,3,3,2,6,6,8,1935,5,2,6,1,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,1,1,5,5,4,2008,1,NA,5,5,5,5,1,5,1,1,5,1,1,5,5,1,15,5,5,5,1,5,5,1,1,NA,5,5,NA,NA,NA,NA,5,0,0,150000,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,800,0,0,13000,13000,0,0,0,0,0,0,0,0,1,1999,1,1,1,3,3,9,5,1,5,1,3,2,2,1,2,1,1,1,1,2,1,2,1,3,3,1,2,3,3,3,1,15,64,3,2,5,5,1,NA,903,1,1,NA,2,5.1,"10"
"366","056092","010","0","0","020",1,1,1,1,3,3,2,1,1,9,1938,5,3,10,2,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,3,5,5,1,2009,1,NA,5,5,5,1,5,5,5,5,5,1,5,5,5,1,2,5,5,5,5,5,1,5,1,1,5,5,5,1,24,40,5,0,0,250000,250000,20001,99999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999996,0,0,15000,15000,0,0,0,0,0,0,0,0,1,NA,5,NA,NA,1,0,12,5,1,5,5,1,2,1,1,2,1,1,1,2,2,2,1,2,1,3,2,1,2,2,2,3,42,9,1,2,5,5,1,1,229,1,NA,NA,7,5.1,"10"
