"","HHID","PN","OSUBHH","NSUBHH","OPN_SP","OCSR","OFAMR","OFINR","OW303","OW311","OW314","OW306","OW310","OW309","OW312","OW319","OW320","OW321","OW307","OVDATE","OVERSION","year"
"983","524825","020","0","0","010",5,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"984","524857","010","0","0","011",1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"985","524898","010","0","0","020",1,5,1,1,1,1,1,9,NA,NA,NA,NA,NA,1,6,2,"14"
"986","524898","020","0","0","010",5,1,5,5,1,1,1,9,NA,NA,NA,NA,NA,1,6,2,"14"
"987","524944","010","0","0",NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"988","525032","010","0","0",NA,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"989","525066","010","0","0",NA,1,1,1,5,2,1,1,1,1,5,NA,NA,NA,1,6,2,"14"
"990","525152","010","0","0",NA,1,1,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,"14"
"991","525329","010","1","1","011",1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"992","525329","011","1","1","010",5,5,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"993","525329","020","2","2",NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"994","525446","010","0","0",NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"995","525516","010","0","0","020",1,1,5,5,2,1,1,9,NA,NA,NA,NA,NA,1,3,2,"14"
"996","525516","020","0","0","010",5,5,1,1,2,1,1,4,NA,NA,NA,NA,NA,1,3,2,"14"
"997","525520","010","0","0","020",1,5,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"998","525689","010","1","1",NA,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"999","525689","020","2","2",NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1000","525855","010","0","0","020",5,1,5,1,2,1,1,1,NA,NA,NA,NA,NA,1,3,2,"14"
"1001","525855","020","0","0","010",1,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1002","526216","010","0","0","020",5,5,1,1,2,1,1,4,NA,NA,NA,NA,NA,1,4,2,"14"
"1003","526216","020","0","0","010",1,1,5,1,2,1,1,4,NA,NA,NA,NA,NA,1,3,2,"14"
"1004","526381","010","0","0","020",5,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1005","526381","020","0","0","010",1,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1006","526475","010","0","0","020",1,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1007","526475","020","0","0","010",5,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1008","526499","010","0","0","020",5,1,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1009","526499","020","0","0","010",1,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1010","526562","020","0","0",NA,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1011","526586","010","0","0","020",1,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1012","526586","020","0","0","010",5,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1013","526663","010","0","0","020",1,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1014","526663","020","0","0","010",5,1,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1015","526695","020","0","0","010",1,1,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1016","526748","010","0","0","020",1,5,1,5,2,1,1,4,NA,NA,NA,NA,NA,1,6,2,"14"
"1017","526748","020","0","0","010",5,1,5,5,2,1,1,4,NA,NA,NA,NA,NA,1,6,2,"14"
"1018","526842","010","0","0","011",1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1019","526842","011","0","0","010",5,5,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1020","526872","010","0","0","020",5,1,5,1,2,1,1,3,NA,NA,NA,NA,NA,1,6,2,"14"
"1021","526872","020","0","0","010",1,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1022","527043","010","0","0","020",1,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1023","527043","020","0","0","010",5,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1024","527108","010","0","0","020",1,5,1,5,1,1,1,2,NA,NA,NA,NA,NA,1,6,2,"14"
"1025","527108","020","0","0","010",5,1,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1026","527124","010","0","0","020",1,1,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1027","527124","020","0","0","010",5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1028","527182","010","0","0",NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1029","527186","010","0","0","020",5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1030","527186","020","0","0","010",1,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,"14"
"1031","527238","010","0","0","020",5,5,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1032","527238","020","0","0","010",1,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1033","527317","010","0","0","020",5,5,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1034","527317","020","0","0","010",1,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1035","527574","010","0","0","020",5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1036","527574","020","0","0","010",1,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1037","527851","010","0","0",NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1038","527891","010","0","0","020",1,5,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,"14"
"1039","527891","020","0","0",NA,5,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,"14"
"1040","527952","010","0","0",NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1041","528116","010","0","0","020",5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1042","528116","020","0","0","010",1,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1043","528198","010","0","0","020",5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1044","528198","020","0","0","010",1,1,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1045","528585","010","1","1",NA,1,1,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1046","528585","020","2","2","021",1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1047","528585","021","2","2","020",5,5,5,1,2,1,1,1,NA,1,NA,NA,NA,1,4,2,"14"
"1048","528728","010","0","0","020",5,5,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1049","528728","020","0","0","010",1,1,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1050","528884","010","0","0","020",5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1051","528884","020","0","0","010",1,1,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1052","529019","010","0","0",NA,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1053","529434","010","0","0","020",5,1,5,5,2,1,1,1,NA,NA,NA,NA,NA,1,6,2,"14"
"1054","529434","020","0","0","010",1,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1055","529444","010","0","0","020",1,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1056","529444","020","0","0","010",5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1057","529474","010","0","0","020",5,1,5,1,2,1,1,1,NA,NA,NA,NA,NA,1,3,2,"14"
"1058","529474","020","0","0","010",1,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1059","529620","010","0","0","020",5,5,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1060","529620","020","0","0","010",1,1,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1061","529946","010","0","0",NA,1,1,1,1,2,1,1,1,5,NA,1,1,1,1,3,2,"14"
"1062","529996","010","0","0","020",1,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1063","529996","020","0","0","010",5,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1064","530014","010","0","0",NA,1,1,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1065","530135","010","0","0","020",1,5,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1066","530135","020","0","0","010",5,1,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1067","530196","010","0","0",NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1068","530211","010","0","0","020",1,5,1,1,2,NA,NA,NA,NA,NA,1,1,1,1,4,2,"14"
"1069","530211","020","0","0","010",5,1,5,1,2,1,1,1,NA,NA,NA,NA,NA,1,4,2,"14"
"1070","530323","010","0","0",NA,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,"14"
"1071","530461","010","0","0",NA,1,1,1,1,2,1,1,4,5,NA,NA,NA,NA,1,3,2,"14"
"1072","530661","010","0","0","020",1,1,5,5,1,1,1,2,NA,NA,NA,NA,NA,1,4,2,"14"
"1073","530661","020","0","0","010",5,5,1,5,1,1,1,2,NA,NA,NA,NA,NA,1,4,2,"14"
"1074","530844","020","0","0","010",1,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1075","530980","010","0","0","020",1,1,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1076","530980","020","0","0","010",5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1077","531229","010","0","0",NA,1,1,1,5,2,1,1,1,NA,NA,NA,NA,NA,1,6,2,"14"
"1078","531254","010","0","0",NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,"14"
"1079","531719","010","0","0","020",5,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1080","531719","020","0","0","010",1,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1081","531816","010","0","0",NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1082","531864","010","0","0","020",5,1,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,3,7,2,"14"
"1083","531864","020","0","0","010",1,5,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1084","532060","010","0","0","020",1,5,1,5,1,1,1,2,NA,NA,NA,NA,NA,1,3,2,"14"
"1085","532060","020","0","0","010",5,1,5,5,1,1,1,2,NA,NA,NA,NA,NA,1,6,2,"14"
"1086","532879","010","0","0","020",5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1087","532879","020","0","0","010",1,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1088","533146","010","0","0",NA,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,"14"
"1089","533192","010","0","0","020",5,1,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1090","533192","020","0","0","010",1,5,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1091","533668","010","0","0",NA,1,1,1,5,2,1,1,1,5,NA,NA,NA,NA,1,3,2,"14"
"1092","533798","010","0","0",NA,1,1,1,1,2,1,1,4,5,NA,NA,NA,NA,1,3,2,"14"
"1093","533831","010","0","0",NA,1,1,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1094","533874","010","0","0",NA,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,"14"
"1095","533980","010","0","0","020",5,1,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1096","533980","020","0","0","010",1,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1097","534005","010","0","0",NA,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,"14"
"1098","534150","010","0","0","020",1,5,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1099","534150","020","0","0","010",5,1,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1100","534178","010","0","0","020",1,1,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1101","534178","020","0","0","010",5,5,1,1,2,NA,NA,NA,NA,NA,1,1,1,1,3,2,"14"
"1102","534233","010","0","0","020",5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1103","534233","020","0","0","010",1,1,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1104","534241","010","0","0","020",5,1,5,5,2,1,1,1,NA,NA,NA,NA,NA,1,6,2,"14"
"1105","534241","020","0","0","010",1,5,1,5,2,1,1,9,NA,NA,NA,NA,NA,2,6,2,"14"
"1106","534381","010","0","0",NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,"14"
"1107","534422","010","0","0","020",1,1,5,1,2,1,1,4,NA,NA,NA,NA,NA,1,3,2,"14"
"1108","534440","010","0","0",NA,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1109","534501","010","0","0","020",1,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1110","534501","020","0","0","010",5,1,5,5,2,1,1,1,NA,NA,NA,NA,NA,1,6,2,"14"
"1111","534632","010","0","0","020",5,1,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1112","534632","020","0","0","010",1,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1113","534873","010","0","0","020",1,1,5,5,2,1,1,1,NA,NA,NA,NA,NA,1,3,2,"14"
"1114","534873","020","0","0","010",5,5,1,1,2,1,1,1,NA,NA,NA,NA,NA,1,3,2,"14"
"1115","535061","010","0","0","020",5,1,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1116","535061","020","0","0","010",1,5,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1117","535062","010","0","0","011",5,1,5,1,2,1,1,1,NA,NA,NA,NA,NA,1,3,2,"14"
"1118","535062","011","0","0","010",1,5,1,5,2,1,1,1,5,NA,NA,NA,NA,1,3,2,"14"
"1119","535403","010","0","0","020",1,1,5,1,2,1,1,1,NA,NA,NA,NA,NA,1,6,2,"14"
"1120","535403","020","0","0","010",5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1121","535550","010","0","0",NA,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,"14"
"1122","535566","010","0","0","020",1,1,5,5,2,1,1,4,NA,NA,NA,NA,NA,1,4,2,"14"
"1123","535566","020","0","0","010",5,5,1,5,2,1,1,4,NA,NA,NA,NA,NA,1,4,2,"14"
"1124","535697","010","0","0","020",5,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1125","535697","020","0","0","010",1,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1126","535851","010","0","0","020",1,1,1,5,2,1,1,4,NA,NA,NA,NA,NA,1,4,2,"14"
"1127","535851","020","0","0","010",5,5,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1128","536154","010","0","0","020",1,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1129","536154","020","0","0","010",5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1130","536271","010","0","0","020",5,1,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1131","536271","020","0","0","010",1,5,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1132","536805","010","0","0","020",5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1133","536805","020","0","0","010",1,1,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1134","536904","010","0","0","020",5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1135","536904","020","0","0","010",1,1,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1136","536937","020","0","0","010",1,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1137","536986","010","0","0",NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1138","537071","010","0","0","020",1,5,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1139","537071","020","0","0","010",5,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1140","537304","010","0","0","020",5,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1141","537304","020","0","0","010",1,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1142","537396","010","0","0","020",1,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1143","537396","020","0","0","010",5,5,1,1,2,1,1,1,NA,NA,NA,NA,NA,1,6,2,"14"
"1144","537421","010","0","0",NA,1,1,1,5,2,1,1,1,NA,NA,NA,NA,NA,1,3,2,"14"
"1145","537437","010","0","0","020",5,5,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1146","537437","020","0","0","010",1,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1147","537446","010","0","0",NA,1,1,1,1,2,1,1,4,5,NA,NA,NA,NA,1,6,2,"14"
"1148","537531","010","0","0",NA,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1149","537547","010","0","0",NA,1,1,1,5,1,1,1,2,5,NA,NA,NA,NA,1,6,2,"14"
"1150","538330","010","0","0","020",1,1,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1151","538330","020","0","0","010",5,5,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1152","544211","010","0","0","020",1,1,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1153","544211","020","0","0","010",5,5,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1154","546592","010","0","0",NA,1,1,1,9,2,1,1,4,5,NA,NA,NA,NA,1,2,2,"14"
"1155","549012","010","0","0","020",1,1,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1156","549012","020","0","0","010",5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1157","900007","010","0","0","020",5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1158","900007","020","0","0","010",1,1,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1159","900405","010","0","0","020",1,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1160","900405","020","0","0","010",5,1,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1161","900937","010","0","0",NA,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1162","901266","010","0","0","020",1,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1163","901266","020","0","0","010",5,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1164","901438","010","0","0","020",1,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1165","901438","020","0","0","010",5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1166","901477","010","0","0","020",1,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1167","901477","020","0","0","010",5,1,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1168","901529","020","0","0","010",1,1,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1169","902163","010","0","0","020",1,5,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1170","902163","020","0","0","010",5,1,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1171","902479","010","0","0","020",5,1,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1172","902479","020","0","0","010",1,5,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1173","902821","010","0","0",NA,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1174","903465","010","0","0",NA,1,1,1,5,2,1,1,1,1,1,NA,NA,NA,1,3,2,"14"
"1175","903859","010","0","0","020",1,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1176","903859","020","0","0","010",5,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1177","904025","010","0","0","020",1,5,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1178","904025","020","0","0","010",5,1,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1179","904228","020","0","0","010",1,5,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1180","904568","010","0","0",NA,1,1,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1181","905331","010","0","0","020",1,1,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1182","905331","020","0","0","010",5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1183","905884","010","0","0",NA,1,1,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1184","906004","010","0","0","011",1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1185","906004","011","0","0","010",5,5,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1186","906084","010","0","0","020",5,1,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1187","906084","020","0","0","010",1,5,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1188","906970","010","0","0",NA,1,1,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1189","907051","010","1","0",NA,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1190","907051","020","2","0",NA,1,1,1,5,2,1,1,1,5,NA,NA,NA,NA,1,6,2,"14"
"1191","907338","010","0","0",NA,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1192","907352","010","0","0",NA,1,1,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1193","907585","010","0","0","020",1,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1194","907585","020","0","0","010",5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1195","907843","010","0","0",NA,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1196","908133","010","0","0",NA,1,1,1,1,2,1,1,4,NA,4,NA,NA,NA,1,3,2,"14"
"1197","908282","010","0","0",NA,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,"14"
"1198","908387","010","0","0","020",1,1,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1199","908387","020","0","0","010",5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1200","908516","010","0","0","020",5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1201","908516","020","0","0","010",1,1,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1202","908679","010","0","0","020",5,5,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1203","908679","020","0","0","010",1,1,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1204","908703","010","0","0","020",5,1,1,1,2,1,1,9,NA,NA,NA,NA,NA,1,3,2,"14"
"1205","908703","020","0","0","010",1,5,5,1,2,1,1,3,NA,NA,NA,NA,NA,1,2,2,"14"
"1206","908722","010","0","0","020",5,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,"14"
"1207","908722","020","0","0","010",1,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1208","908849","010","0","0","020",1,1,5,1,1,1,1,4,NA,NA,NA,NA,NA,1,6,2,"14"
"1209","908849","020","0","0","010",5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1210","908940","010","0","0",NA,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1211","908957","010","0","0","020",1,5,1,1,2,1,1,4,NA,NA,1,1,4,1,2,2,"14"
"1212","908957","020","0","0","010",5,1,5,1,2,1,1,4,NA,NA,NA,NA,NA,1,2,2,"14"
"1213","909171","010","0","0","020",1,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,"14"
"1214","909171","020","0","0","010",5,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"14"
"1215","909372","010","0","0",NA,1,1,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1216","909414","010","0","0","020",1,5,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1217","909414","020","0","0","010",5,1,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1218","910504","010","0","0","020",5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,"14"
"1219","910504","020","0","0","010",1,1,5,1,1,1,1,4,NA,NA,NA,NA,NA,1,6,2,"14"
